eTrappedCharge(C1(n50525_0s_des)) X,eTrappedCharge(C1(n50525_0s_des)) Y,eTrappedCharge(C1(n50525_1e-1s_des)) X,eTrappedCharge(C1(n50525_1e-1s_des)) Y,eTrappedCharge(C1(n50525_1e-2s_des)) X,eTrappedCharge(C1(n50525_1e-2s_des)) Y,eTrappedCharge(C1(n50525_1e-3s_des)) X,eTrappedCharge(C1(n50525_1e-3s_des)) Y,eTrappedCharge(C1(n50525_1e-4s_des)) X,eTrappedCharge(C1(n50525_1e-4s_des)) Y,eTrappedCharge(C1(n50525_1e-5s_des)) X,eTrappedCharge(C1(n50525_1e-5s_des)) Y,eTrappedCharge(C1(n50525_1e-6s_des)) X,eTrappedCharge(C1(n50525_1e-6s_des)) Y,eTrappedCharge(C1(n50525_1e-7s_des)) X,eTrappedCharge(C1(n50525_1e-7s_des)) Y,eTrappedCharge(C1(n50525_1e-8s_des)) X,eTrappedCharge(C1(n50525_1e-8s_des)) Y,eTrappedCharge(C1(n50525_1s_des)) X,eTrappedCharge(C1(n50525_1s_des)) Y,eTrappedCharge(C1(n50525_2e-1s_des)) X,eTrappedCharge(C1(n50525_2e-1s_des)) Y,eTrappedCharge(C1(n50525_2s_des)) X,eTrappedCharge(C1(n50525_2s_des)) Y,eTrappedCharge(C1(n50525_4s_des)) X,eTrappedCharge(C1(n50525_4s_des)) Y,eTrappedCharge(C1(n50525_5e-1s_des)) X,eTrappedCharge(C1(n50525_5e-1s_des)) Y,eTrappedCharge(C1(n50525_8s_des)) X,eTrappedCharge(C1(n50525_8s_des)) Y,eTrappedCharge(C1(n50525_16s_des)) X,eTrappedCharge(C1(n50525_16s_des)) Y,eTrappedCharge(C1(n50525_32s_des)) X,eTrappedCharge(C1(n50525_32s_des)) Y,eTrappedCharge(C1(n50525_64s_des)) X,eTrappedCharge(C1(n50525_64s_des)) Y,eTrappedCharge(C1(n50525_128s_des)) X,eTrappedCharge(C1(n50525_128s_des)) Y,eTrappedCharge(C1(n50525_256s_des)) X,eTrappedCharge(C1(n50525_256s_des)) Y,eTrappedCharge(C1(n50525_512s_des)) X,eTrappedCharge(C1(n50525_512s_des)) Y,eTrappedCharge(C1(n50525_1024s_des)) X,eTrappedCharge(C1(n50525_1024s_des)) Y,eTrappedCharge(C1(n50525_2048s_des)) X,eTrappedCharge(C1(n50525_2048s_des)) Y,eTrappedCharge(C1(n50525_4096s_des)) X,eTrappedCharge(C1(n50525_4096s_des)) Y,eTrappedCharge(C1(n50525_8192s_des)) X,eTrappedCharge(C1(n50525_8192s_des)) Y,eTrappedCharge(C1(n50525_16384s_des)) X,eTrappedCharge(C1(n50525_16384s_des)) Y,eTrappedCharge(C1(n50525_32768s_des)) X,eTrappedCharge(C1(n50525_32768s_des)) Y,eTrappedCharge(C1(n50525_65536s_des)) X,eTrappedCharge(C1(n50525_65536s_des)) Y,eTrappedCharge(C1(n50525_131072s_des)) X,eTrappedCharge(C1(n50525_131072s_des)) Y,eTrappedCharge(C1(n50525_262144s_des)) X,eTrappedCharge(C1(n50525_262144s_des)) Y,eTrappedCharge(C1(n50525_524288s_des)) X,eTrappedCharge(C1(n50525_524288s_des)) Y,eTrappedCharge(C1(n50525_1048576s_des)) X,eTrappedCharge(C1(n50525_1048576s_des)) Y,eTrappedCharge(C1(n50525_2097152s_des)) X,eTrappedCharge(C1(n50525_2097152s_des)) Y,eTrappedCharge(C1(n50525_4194304s_des)) X,eTrappedCharge(C1(n50525_4194304s_des)) Y,eTrappedCharge(C1(n50525_8388608s_des)) X,eTrappedCharge(C1(n50525_8388608s_des)) Y,eTrappedCharge(C1(n50525_16777216s_des)) X,eTrappedCharge(C1(n50525_16777216s_des)) Y,eTrappedCharge(C1(n50525_33554432s_des)) X,eTrappedCharge(C1(n50525_33554432s_des)) Y,eTrappedCharge(C1(n50525_67108864s_des)) X,eTrappedCharge(C1(n50525_67108864s_des)) Y,eTrappedCharge(C1(n50525_134217728s_des)) X,eTrappedCharge(C1(n50525_134217728s_des)) Y,eTrappedCharge(C1(n50525_268435456s_des)) X,eTrappedCharge(C1(n50525_268435456s_des)) Y,eTrappedCharge(C1(n50525_536870912s_des)) X,eTrappedCharge(C1(n50525_536870912s_des)) Y,eTrappedCharge(C1(n50525_1073741824s_des)) X,eTrappedCharge(C1(n50525_1073741824s_des)) Y
0.033812501,2.7950299e+18,0.033812501,2.7948424e+18,0.033812501,2.7950112e+18,0.033812501,2.7950281e+18,0.033812501,2.7950297e+18,0.033812501,2.7950299e+18,0.033812501,2.7950299e+18,0.033812501,2.7950299e+18,0.033812501,2.7950299e+18,0.033812501,2.7932181e+18,0.033812501,2.794656e+18,0.033812501,2.7915531e+18,0.033812501,2.7886201e+18,0.033812501,2.7941057e+18,0.033812501,2.7840289e+18,0.033812501,2.7781954e+18,0.033812501,2.7728188e+18,0.033812501,2.769185e+18,0.033812501,2.7660018e+18,0.033812501,2.7608169e+18,0.033812501,2.7513603e+18,0.033812501,2.7353651e+18,0.033812501,2.712006e+18,0.033812501,2.68475e+18,0.033812501,2.6594749e+18,0.033812501,2.6354568e+18,0.033812501,2.6066297e+18,0.033812501,2.5731224e+18,0.033812501,2.5406778e+18,0.033812501,2.5122802e+18,0.033812501,2.4876371e+18,0.033812501,2.4664348e+18,0.033812501,2.4487225e+18,0.033812501,2.4345093e+18,0.033812501,2.4235267e+18,0.033812501,2.4152538e+18,0.033812501,2.4093973e+18,0.033812501,2.4049185e+18,0.033812501,2.4012194e+18,0.033812501,2.397775e+18,0.033812501,2.392752e+18,0.033812501,2.3840193e+18
0.034000002,2.9242837e+18,0.034000002,2.9241841e+18,0.034000002,2.9242738e+18,0.034000002,2.9242827e+18,0.034000002,2.9242836e+18,0.034000002,2.9242837e+18,0.034000002,2.9242837e+18,0.034000002,2.9242837e+18,0.034000002,2.9242837e+18,0.034000002,2.923301e+18,0.034000002,2.9240845e+18,0.034000002,2.9223574e+18,0.034000002,2.9205876e+18,0.034000002,2.9237879e+18,0.034000002,2.9174745e+18,0.034000002,2.9126282e+18,0.034000002,2.9065608e+18,0.034000002,2.9011499e+18,0.034000002,2.8977322e+18,0.034000002,2.8949688e+18,0.034000002,2.89051e+18,0.034000002,2.8822521e+18,0.034000002,2.8678801e+18,0.034000002,2.8458626e+18,0.034000002,2.8184489e+18,0.034000002,2.7920528e+18,0.034000002,2.768791e+18,0.034000002,2.7424058e+18,0.034000002,2.7097362e+18,0.034000002,2.6754693e+18,0.034000002,2.6445659e+18,0.034000002,2.6176362e+18,0.034000002,2.5940865e+18,0.034000002,2.5738786e+18,0.034000002,2.5570825e+18,0.034000002,2.5437135e+18,0.034000002,2.5333405e+18,0.034000002,2.5254701e+18,0.034000002,2.5199494e+18,0.034000002,2.5158317e+18,0.034000002,2.5124998e+18,0.034000002,2.5093543e+18
0.034187499,3.0701087e+18,0.034187499,3.0700555e+18,0.034187499,3.0701034e+18,0.034187499,3.0701082e+18,0.034187499,3.0701086e+18,0.034187499,3.0701087e+18,0.034187499,3.0701087e+18,0.034187499,3.0701087e+18,0.034187499,3.0701087e+18,0.034187499,3.0695781e+18,0.034187499,3.0700022e+18,0.034187499,3.0690566e+18,0.034187499,3.0680451e+18,0.034187499,3.0698425e+18,0.034187499,3.0661467e+18,0.034187499,3.0628117e+18,0.034187499,3.0576554e+18,0.034187499,3.0513133e+18,0.034187499,3.045853e+18,0.034187499,3.0426276e+18,0.034187499,3.0402179e+18,0.034187499,3.0363674e+18,0.034187499,3.0291438e+18,0.034187499,3.0162637e+18,0.034187499,2.9956841e+18,0.034187499,2.9684035e+18,0.034187499,2.9405827e+18,0.034187499,2.9170355e+18,0.034187499,2.892915e+18,0.034187499,2.862064e+18,0.034187499,2.8267917e+18,0.034187499,2.7932925e+18,0.034187499,2.7639211e+18,0.034187499,2.7380574e+18,0.034187499,2.7153973e+18,0.034187499,2.6960491e+18,0.034187499,2.6800765e+18,0.034187499,2.6672833e+18,0.034187499,2.6571965e+18,0.034187499,2.6501677e+18,0.034187499,2.6451157e+18,0.034187499,2.6410577e+18
0.034375001,3.233975e+18,0.034375001,3.2339465e+18,0.034375001,3.2339722e+18,0.034375001,3.2339747e+18,0.034375001,3.233975e+18,0.034375001,3.233975e+18,0.034375001,3.233975e+18,0.034375001,3.233975e+18,0.034375001,3.233975e+18,0.034375001,3.2336886e+18,0.034375001,3.2339178e+18,0.034375001,3.2334037e+18,0.034375001,3.2328409e+18,0.034375001,3.2338318e+18,0.034375001,3.231747e+18,0.034375001,3.2296913e+18,0.034375001,3.2260879e+18,0.034375001,3.2205692e+18,0.034375001,3.2139179e+18,0.034375001,3.2083976e+18,0.034375001,3.205347e+18,0.034375001,3.2032383e+18,0.034375001,3.1998993e+18,0.034375001,3.1935663e+18,0.034375001,3.1820403e+18,0.034375001,3.1629421e+18,0.034375001,3.1361225e+18,0.034375001,3.106837e+18,0.034375001,3.0820491e+18,0.034375001,3.0594794e+18,0.034375001,3.0311141e+18,0.034375001,2.9959477e+18,0.034375001,2.9600396e+18,0.034375001,2.9279557e+18,0.034375001,2.89971e+18,0.034375001,2.8746414e+18,0.034375001,2.8527638e+18,0.034375001,2.8339326e+18,0.034375001,2.8184269e+18,0.034375001,2.8067352e+18,0.034375001,2.797356e+18,0.034375001,2.7906377e+18
0.034562498,3.4178107e+18,0.034562498,3.4177953e+18,0.034562498,3.4178092e+18,0.034562498,3.4178105e+18,0.034562498,3.4178107e+18,0.034562498,3.4178107e+18,0.034562498,3.4178107e+18,0.034562498,3.4178107e+18,0.034562498,3.4178107e+18,0.034562498,3.4176559e+18,0.034562498,3.4177799e+18,0.034562498,3.4175008e+18,0.034562498,3.4171915e+18,0.034562498,3.4177334e+18,0.034562498,3.4165789e+18,0.034562498,3.4153847e+18,0.034562498,3.4131391e+18,0.034562498,3.40922e+18,0.034562498,3.4032878e+18,0.034562498,3.3962926e+18,0.034562498,3.3907041e+18,0.034562498,3.3878162e+18,0.034562498,3.3859659e+18,0.034562498,3.3830585e+18,0.034562498,3.3774917e+18,0.034562498,3.3671843e+18,0.034562498,3.3495713e+18,0.034562498,3.3235117e+18,0.034562498,3.2930071e+18,0.034562498,3.2661444e+18,0.034562498,3.2440774e+18,0.034562498,3.2183815e+18,0.034562498,3.1844865e+18,0.034562498,3.1467861e+18,0.034562498,3.1117207e+18,0.034562498,3.0808903e+18,0.034562498,3.053418e+18,0.034562498,3.0287122e+18,0.034562498,3.0071215e+18,0.034562498,2.9895831e+18,0.034562498,2.975258e+18,0.034562498,2.9637419e+18
0.03475,3.6240613e+18,0.03475,3.624053e+18,0.03475,3.6240605e+18,0.03475,3.6240613e+18,0.03475,3.6240613e+18,0.03475,3.6240613e+18,0.03475,3.6240613e+18,0.03475,3.6240613e+18,0.03475,3.6240613e+18,0.03475,3.6239775e+18,0.03475,3.6240447e+18,0.03475,3.6238931e+18,0.03475,3.623724e+18,0.03475,3.6240195e+18,0.03475,3.6233856e+18,0.03475,3.6227126e+18,0.03475,3.6213975e+18,0.03475,3.6189278e+18,0.03475,3.6146447e+18,0.03475,3.6082434e+18,0.03475,3.6008671e+18,0.03475,3.595206e+18,0.03475,3.5924717e+18,0.03475,3.5908441e+18,0.03475,3.5883021e+18,0.03475,3.5833956e+18,0.03475,3.5741827e+18,0.03475,3.5580218e+18,0.03475,3.5330084e+18,0.03475,3.5016053e+18,0.03475,3.4721537e+18,0.03475,3.4493503e+18,0.03475,3.4259936e+18,0.03475,3.3943302e+18,0.03475,3.3558689e+18,0.03475,3.3177741e+18,0.03475,3.2840208e+18,0.03475,3.2536791e+18,0.03475,3.2262434e+18,0.03475,3.2028973e+18,0.03475,3.1824868e+18,0.03475,3.1652443e+18
0.034937501,3.8557776e+18,0.034937501,3.8557731e+18,0.034937501,3.8557772e+18,0.034937501,3.8557776e+18,0.034937501,3.8557776e+18,0.034937501,3.8557776e+18,0.034937501,3.8557776e+18,0.034937501,3.8557776e+18,0.034937501,3.8557776e+18,0.034937501,3.8557321e+18,0.034937501,3.8557686e+18,0.034937501,3.8556862e+18,0.034937501,3.8555938e+18,0.034937501,3.8557549e+18,0.034937501,3.855408e+18,0.034937501,3.8550344e+18,0.034937501,3.8542887e+18,0.034937501,3.8528309e+18,0.034937501,3.8501016e+18,0.034937501,3.8454007e+18,0.034937501,3.8384673e+18,0.034937501,3.8306734e+18,0.034937501,3.8249364e+18,0.034937501,3.8223471e+18,0.034937501,3.8209121e+18,0.034937501,3.8186811e+18,0.034937501,3.8143473e+18,0.034937501,3.8061155e+18,0.034937501,3.7913585e+18,0.034937501,3.7675682e+18,0.034937501,3.735697e+18,0.034937501,3.7034555e+18,0.034937501,3.6786532e+18,0.034937501,3.6568354e+18,0.034937501,3.6279747e+18,0.034937501,3.5900214e+18,0.034937501,3.5492886e+18,0.034937501,3.5117356e+18,0.034937501,3.478408e+18,0.034937501,3.4494937e+18,0.034937501,3.4232069e+18,0.034937501,3.3999919e+18
0.035124999,4.116736e+18,0.035124999,4.1167335e+18,0.035124999,4.1167357e+18,0.035124999,4.116736e+18,0.035124999,4.116736e+18,0.035124999,4.116736e+18,0.035124999,4.116736e+18,0.035124999,4.116736e+18,0.035124999,4.116736e+18,0.035124999,4.1167112e+18,0.035124999,4.1167311e+18,0.035124999,4.1166862e+18,0.035124999,4.1166358e+18,0.035124999,4.1167237e+18,0.035124999,4.116534e+18,0.035124999,4.1163281e+18,0.035124999,4.1159122e+18,0.035124999,4.1150809e+18,0.035124999,4.1134578e+18,0.035124999,4.110429e+18,0.035124999,4.105248e+18,0.035124999,4.0977156e+18,0.035124999,4.0894658e+18,0.035124999,4.0836471e+18,0.035124999,4.0811939e+18,0.035124999,4.079926e+18,0.035124999,4.0779623e+18,0.035124999,4.074128e+18,0.035124999,4.0667762e+18,0.035124999,4.0533399e+18,0.035124999,4.0308986e+18,0.035124999,3.9990051e+18,0.035124999,3.9640631e+18,0.035124999,3.9361317e+18,0.035124999,3.9146678e+18,0.035124999,3.8887206e+18,0.035124999,3.852518e+18,0.035124999,3.8095683e+18,0.035124999,3.7679572e+18,0.035124999,3.732803e+18,0.035124999,3.7008679e+18,0.035124999,3.671772e+18
0.0353125,4.4116022e+18,0.0353125,4.4116009e+18,0.0353125,4.4116021e+18,0.0353125,4.4116022e+18,0.0353125,4.4116022e+18,0.0353125,4.4116022e+18,0.0353125,4.4116022e+18,0.0353125,4.4116022e+18,0.0353125,4.4116022e+18,0.0353125,4.4115887e+18,0.0353125,4.4115996e+18,0.0353125,4.4115751e+18,0.0353125,4.4115476e+18,0.0353125,4.4115955e+18,0.0353125,4.4114919e+18,0.0353125,4.4113788e+18,0.0353125,4.4111488e+18,0.0353125,4.4106833e+18,0.0353125,4.4097531e+18,0.0353125,4.4079393e+18,0.0353125,4.4045648e+18,0.0353125,4.3988361e+18,0.0353125,4.390632e+18,0.0353125,4.3818818e+18,0.0353125,4.3759717e+18,0.0353125,4.3736441e+18,0.0353125,4.3725218e+18,0.0353125,4.3707897e+18,0.0353125,4.3673933e+18,0.0353125,4.3608249e+18,0.0353125,4.3486187e+18,0.0353125,4.3275957e+18,0.0353125,4.2960952e+18,0.0353125,4.2587779e+18,0.0353125,4.2268416e+18,0.0353125,4.2042786e+18,0.0353125,4.180881e+18,0.0353125,4.1471754e+18,0.0353125,4.1032598e+18,0.0353125,4.0594685e+18,0.0353125,4.0201331e+18,0.0353125,3.9850357e+18
0.035500001,4.7461633e+18,0.035500001,4.7461626e+18,0.035500001,4.7461633e+18,0.035500001,4.7461633e+18,0.035500001,4.7461633e+18,0.035500001,4.7461633e+18,0.035500001,4.7461633e+18,0.035500001,4.7461633e+18,0.035500001,4.7461633e+18,0.035500001,4.746156e+18,0.035500001,4.7461619e+18,0.035500001,4.7461486e+18,0.035500001,4.7461336e+18,0.035500001,4.7461597e+18,0.035500001,4.7461031e+18,0.035500001,4.7460411e+18,0.035500001,4.7459145e+18,0.035500001,4.7456564e+18,0.035500001,4.7451339e+18,0.035500001,4.7440901e+18,0.035500001,4.7420564e+18,0.035500001,4.7382861e+18,0.035500001,4.7319358e+18,0.035500001,4.7229775e+18,0.035500001,4.7136737e+18,0.035500001,4.7076557e+18,0.035500001,4.7054406e+18,0.035500001,4.7044451e+18,0.035500001,4.702915e+18,0.035500001,4.6999021e+18,0.035500001,4.6940305e+18,0.035500001,4.6829604e+18,0.035500001,4.6633782e+18,0.035500001,4.6326303e+18,0.035500001,4.5934282e+18,0.035500001,4.5569549e+18,0.035500001,4.5316932e+18,0.035500001,4.5098814e+18,0.035500001,4.4792925e+18,0.035500001,4.4374994e+18,0.035500001,4.3903742e+18,0.035500001,4.3464649e+18
0.035687499,5.1283673e+18,0.035687499,5.1283669e+18,0.035687499,5.1283672e+18,0.035687499,5.1283672e+18,0.035687499,5.1283673e+18,0.035687499,5.1283673e+18,0.035687499,5.1283673e+18,0.035687499,5.1283673e+18,0.035687499,5.1283673e+18,0.035687499,5.1283633e+18,0.035687499,5.1283665e+18,0.035687499,5.1283592e+18,0.035687499,5.128351e+18,0.035687499,5.1283653e+18,0.035687499,5.1283344e+18,0.035687499,5.1283005e+18,0.035687499,5.128231e+18,0.035687499,5.1280888e+18,0.035687499,5.1277985e+18,0.035687499,5.1272109e+18,0.035687499,5.1260366e+18,0.035687499,5.1237515e+18,0.035687499,5.1195306e+18,0.035687499,5.1124749e+18,0.035687499,5.1026666e+18,0.035687499,5.0927429e+18,0.035687499,5.0865902e+18,0.035687499,5.0844678e+18,0.035687499,5.0835821e+18,0.035687499,5.0822282e+18,0.035687499,5.0795516e+18,0.035687499,5.0742995e+18,0.035687499,5.0642709e+18,0.035687499,5.0461148e+18,0.035687499,5.0164108e+18,0.035687499,4.9759259e+18,0.035687499,4.9347574e+18,0.035687499,4.9047041e+18,0.035687499,4.8834857e+18,0.035687499,4.8568666e+18,0.035687499,4.8175015e+18,0.035687499,4.7687014e+18
0.035875,5.6081456e+18,0.035875,5.6081454e+18,0.035875,5.6081456e+18,0.035875,5.6081456e+18,0.035875,5.6081456e+18,0.035875,5.6081456e+18,0.035875,5.6081456e+18,0.035875,5.6081456e+18,0.035875,5.6081456e+18,0.035875,5.6081434e+18,0.035875,5.6081451e+18,0.035875,5.6081412e+18,0.035875,5.6081367e+18,0.035875,5.6081445e+18,0.035875,5.6081276e+18,0.035875,5.608109e+18,0.035875,5.6080707e+18,0.035875,5.6079921e+18,0.035875,5.6078309e+18,0.035875,5.607502e+18,0.035875,5.6068354e+18,0.035875,5.6055034e+18,0.035875,5.6029149e+18,0.035875,5.5981488e+18,0.035875,5.590237e+18,0.035875,5.5793907e+18,0.035875,5.568689e+18,0.035875,5.5623051e+18,0.035875,5.5602362e+18,0.035875,5.5594372e+18,0.035875,5.5582288e+18,0.035875,5.555831e+18,0.035875,5.5510962e+18,0.035875,5.5419536e+18,0.035875,5.5250653e+18,0.035875,5.4964469e+18,0.035875,5.4550522e+18,0.035875,5.408427e+18,0.035875,5.3719012e+18,0.035875,5.350151e+18,0.035875,5.3263556e+18,0.035875,5.2902754e+18
0.036062501,8.2208792e+18,0.036062501,8.220879e+18,0.036062501,8.2208792e+18,0.036062501,8.2208792e+18,0.036062501,8.2208792e+18,0.036062501,8.2208792e+18,0.036062501,8.2208792e+18,0.036062501,8.2208792e+18,0.036062501,8.2208792e+18,0.036062501,8.2208776e+18,0.036062501,8.2208789e+18,0.036062501,8.220876e+18,0.036062501,8.2208727e+18,0.036062501,8.2208784e+18,0.036062501,8.2208661e+18,0.036062501,8.2208525e+18,0.036062501,8.2208245e+18,0.036062501,8.2207668e+18,0.036062501,8.2206483e+18,0.036062501,8.2204051e+18,0.036062501,8.2199082e+18,0.036062501,8.2189006e+18,0.036062501,8.2168876e+18,0.036062501,8.2129791e+18,0.036062501,8.2058007e+18,0.036062501,8.1939576e+18,0.036062501,8.1779316e+18,0.036062501,8.1624543e+18,0.036062501,8.1535327e+18,0.036062501,8.150788e+18,0.036062501,8.1498191e+18,0.036062501,8.1483796e+18,0.036062501,8.1455133e+18,0.036062501,8.1398206e+18,0.036062501,8.1287192e+18,0.036062501,8.1078689e+18,0.036062501,8.0714763e+18,0.036062501,8.0155745e+18,0.036062501,7.9464848e+18,0.036062501,7.8901175e+18,0.036062501,7.8551401e+18,0.036062501,7.8258001e+18
0.036249999,3.63358e+19,0.036249999,3.6335799e+19,0.036249999,3.63358e+19,0.036249999,3.63358e+19,0.036249999,3.63358e+19,0.036249999,3.63358e+19,0.036249999,3.63358e+19,0.036249999,3.63358e+19,0.036249999,3.63358e+19,0.036249999,3.6335796e+19,0.036249999,3.6335799e+19,0.036249999,3.6335793e+19,0.036249999,3.6335786e+19,0.036249999,3.6335798e+19,0.036249999,3.6335771e+19,0.036249999,3.6335742e+19,0.036249999,3.6335681e+19,0.036249999,3.6335556e+19,0.036249999,3.6335298e+19,0.036249999,3.6334767e+19,0.036249999,3.6333676e+19,0.036249999,3.6331445e+19,0.036249999,3.6326919e+19,0.036249999,3.6317872e+19,0.036249999,3.6300306e+19,0.036249999,3.626808e+19,0.036249999,3.6215137e+19,0.036249999,3.6144029e+19,0.036249999,3.6076235e+19,0.036249999,3.6037829e+19,0.036249999,3.6026469e+19,0.036249999,3.602289e+19,0.036249999,3.6017774e+19,0.036249999,3.6007559e+19,0.036249999,3.5987159e+19,0.036249999,3.594706e+19,0.036249999,3.5870724e+19,0.036249999,3.5733594e+19,0.036249999,3.5511157e+19,0.036249999,3.5224271e+19,0.036249999,3.4950526e+19,0.036249999,3.477211e+19
0.0364375,4.0760863e+19,0.0364375,4.0760863e+19,0.0364375,4.0760863e+19,0.0364375,4.0760863e+19,0.0364375,4.0760863e+19,0.0364375,4.0760863e+19,0.0364375,4.0760863e+19,0.0364375,4.0760863e+19,0.0364375,4.0760863e+19,0.0364375,4.0760861e+19,0.0364375,4.0760862e+19,0.0364375,4.0760859e+19,0.0364375,4.0760856e+19,0.0364375,4.0760862e+19,0.0364375,4.0760849e+19,0.0364375,4.0760834e+19,0.0364375,4.0760805e+19,0.0364375,4.0760743e+19,0.0364375,4.0760616e+19,0.0364375,4.0760353e+19,0.0364375,4.0759812e+19,0.0364375,4.0758698e+19,0.0364375,4.0756419e+19,0.0364375,4.0751785e+19,0.0364375,4.0742491e+19,0.0364375,4.0724341e+19,0.0364375,4.0690736e+19,0.0364375,4.0634549e+19,0.0364375,4.0556645e+19,0.0364375,4.0478192e+19,0.0364375,4.0430184e+19,0.0364375,4.0415008e+19,0.0364375,4.0411243e+19,0.0364375,4.0406974e+19,0.0364375,4.0398491e+19,0.0364375,4.0381468e+19,0.0364375,4.0347754e+19,0.0364375,4.0282567e+19,0.0364375,4.0161682e+19,0.0364375,3.9958474e+19,0.0364375,3.9664709e+19,0.0364375,3.9338147e+19
0.036625002,4.0761261e+19,0.036625002,4.0761261e+19,0.036625002,4.0761261e+19,0.036625002,4.0761261e+19,0.036625002,4.0761261e+19,0.036625002,4.0761261e+19,0.036625002,4.0761261e+19,0.036625002,4.0761261e+19,0.036625002,4.0761261e+19,0.036625002,4.076126e+19,0.036625002,4.0761261e+19,0.036625002,4.076126e+19,0.036625002,4.0761258e+19,0.036625002,4.0761261e+19,0.036625002,4.0761256e+19,0.036625002,4.076125e+19,0.036625002,4.0761239e+19,0.036625002,4.0761215e+19,0.036625002,4.0761166e+19,0.036625002,4.0761065e+19,0.036625002,4.0760855e+19,0.036625002,4.0760423e+19,0.036625002,4.0759534e+19,0.036625002,4.075771e+19,0.036625002,4.075399e+19,0.036625002,4.0746484e+19,0.036625002,4.0731681e+19,0.036625002,4.0703744e+19,0.036625002,4.0655241e+19,0.036625002,4.0583056e+19,0.036625002,4.0501209e+19,0.036625002,4.0441458e+19,0.036625002,4.0418181e+19,0.036625002,4.0413155e+19,0.036625002,4.041015e+19,0.036625002,4.040448e+19,0.036625002,4.0393069e+19,0.036625002,4.0370316e+19,0.036625002,4.0325669e+19,0.036625002,4.0241181e+19,0.036625002,4.009044e+19,0.036625002,3.9849428e+19
0.036812499,4.076127e+19,0.036812499,4.076127e+19,0.036812499,4.076127e+19,0.036812499,4.076127e+19,0.036812499,4.076127e+19,0.036812499,4.076127e+19,0.036812499,4.076127e+19,0.036812499,4.076127e+19,0.036812499,4.076127e+19,0.036812499,4.076127e+19,0.036812499,4.076127e+19,0.036812499,4.076127e+19,0.036812499,4.0761269e+19,0.036812499,4.076127e+19,0.036812499,4.0761268e+19,0.036812499,4.0761266e+19,0.036812499,4.0761263e+19,0.036812499,4.0761255e+19,0.036812499,4.0761238e+19,0.036812499,4.0761204e+19,0.036812499,4.0761133e+19,0.036812499,4.0760988e+19,0.036812499,4.0760686e+19,0.036812499,4.0760065e+19,0.036812499,4.0758788e+19,0.036812499,4.0756173e+19,0.036812499,4.0750868e+19,0.036812499,4.0740286e+19,0.036812499,4.0719835e+19,0.036812499,4.0682581e+19,0.036812499,4.0621934e+19,0.036812499,4.0541599e+19,0.036812499,4.0466721e+19,0.036812499,4.0426045e+19,0.036812499,4.0415055e+19,0.036812499,4.0412398e+19,0.036812499,4.040897e+19,0.036812499,4.0402113e+19,0.036812499,4.0388369e+19,0.036812499,4.0361163e+19,0.036812499,4.0308427e+19,0.036812499,4.0209917e+19
0.03690625,4.0761275e+19,0.03690625,4.0761275e+19,0.03690625,4.0761275e+19,0.03690625,4.0761275e+19,0.03690625,4.0761275e+19,0.03690625,4.0761275e+19,0.03690625,4.0761275e+19,0.03690625,4.0761275e+19,0.03690625,4.0761275e+19,0.03690625,4.0761275e+19,0.03690625,4.0761275e+19,0.03690625,4.0761275e+19,0.03690625,4.0761275e+19,0.03690625,4.0761275e+19,0.03690625,4.0761274e+19,0.03690625,4.0761273e+19,0.03690625,4.0761271e+19,0.03690625,4.0761267e+19,0.03690625,4.0761258e+19,0.03690625,4.0761239e+19,0.03690625,4.07612e+19,0.03690625,4.0761119e+19,0.03690625,4.0760953e+19,0.03690625,4.076061e+19,0.03690625,4.0759902e+19,0.03690625,4.0758447e+19,0.03690625,4.0755475e+19,0.03690625,4.0749465e+19,0.03690625,4.0737541e+19,0.03690625,4.0714677e+19,0.03690625,4.0673628e+19,0.03690625,4.0608633e+19,0.03690625,4.052673e+19,0.03690625,4.0456428e+19,0.03690625,4.0422566e+19,0.03690625,4.041453e+19,0.03690625,4.041219e+19,0.03690625,4.0408589e+19,0.03690625,4.0401362e+19,0.03690625,4.0386914e+19,0.03690625,4.0358397e+19,0.03690625,4.0303262e+19
0.036953125,4.0761278e+19,0.036953125,4.0761278e+19,0.036953125,4.0761278e+19,0.036953125,4.0761278e+19,0.036953125,4.0761278e+19,0.036953125,4.0761278e+19,0.036953125,4.0761278e+19,0.036953125,4.0761278e+19,0.036953125,4.0761278e+19,0.036953125,4.0761278e+19,0.036953125,4.0761278e+19,0.036953125,4.0761278e+19,0.036953125,4.0761278e+19,0.036953125,4.0761278e+19,0.036953125,4.0761277e+19,0.036953125,4.0761277e+19,0.036953125,4.0761275e+19,0.036953125,4.0761272e+19,0.036953125,4.0761265e+19,0.036953125,4.0761251e+19,0.036953125,4.0761223e+19,0.036953125,4.0761164e+19,0.036953125,4.0761042e+19,0.036953125,4.076079e+19,0.036953125,4.076027e+19,0.036953125,4.07592e+19,0.036953125,4.0757009e+19,0.036953125,4.0752558e+19,0.036953125,4.0743647e+19,0.036953125,4.0726259e+19,0.036953125,4.0693966e+19,0.036953125,4.0639454e+19,0.036953125,4.0562449e+19,0.036953125,4.0482782e+19,0.036953125,4.0432487e+19,0.036953125,4.0416426e+19,0.036953125,4.0413253e+19,0.036953125,4.0410608e+19,0.036953125,4.0405431e+19,0.036953125,4.0395046e+19,0.036953125,4.0374427e+19,0.036953125,4.0334112e+19
