eTrappedCharge(C1(n67654_0s_des)) X,eTrappedCharge(C1(n67654_0s_des)) Y,eTrappedCharge(C1(n67654_1e-1s_des)) X,eTrappedCharge(C1(n67654_1e-1s_des)) Y,eTrappedCharge(C1(n67654_1e-2s_des)) X,eTrappedCharge(C1(n67654_1e-2s_des)) Y,eTrappedCharge(C1(n67654_1e-3s_des)) X,eTrappedCharge(C1(n67654_1e-3s_des)) Y,eTrappedCharge(C1(n67654_1e-4s_des)) X,eTrappedCharge(C1(n67654_1e-4s_des)) Y,eTrappedCharge(C1(n67654_1e-5s_des)) X,eTrappedCharge(C1(n67654_1e-5s_des)) Y,eTrappedCharge(C1(n67654_1e-6s_des)) X,eTrappedCharge(C1(n67654_1e-6s_des)) Y,eTrappedCharge(C1(n67654_1e-7s_des)) X,eTrappedCharge(C1(n67654_1e-7s_des)) Y,eTrappedCharge(C1(n67654_1e-8s_des)) X,eTrappedCharge(C1(n67654_1e-8s_des)) Y,eTrappedCharge(C1(n67654_1s_des)) X,eTrappedCharge(C1(n67654_1s_des)) Y,eTrappedCharge(C1(n67654_2e-1s_des)) X,eTrappedCharge(C1(n67654_2e-1s_des)) Y,eTrappedCharge(C1(n67654_2s_des)) X,eTrappedCharge(C1(n67654_2s_des)) Y,eTrappedCharge(C1(n67654_4s_des)) X,eTrappedCharge(C1(n67654_4s_des)) Y,eTrappedCharge(C1(n67654_5e-1s_des)) X,eTrappedCharge(C1(n67654_5e-1s_des)) Y,eTrappedCharge(C1(n67654_8s_des)) X,eTrappedCharge(C1(n67654_8s_des)) Y,eTrappedCharge(C1(n67654_16s_des)) X,eTrappedCharge(C1(n67654_16s_des)) Y,eTrappedCharge(C1(n67654_32s_des)) X,eTrappedCharge(C1(n67654_32s_des)) Y,eTrappedCharge(C1(n67654_64s_des)) X,eTrappedCharge(C1(n67654_64s_des)) Y,eTrappedCharge(C1(n67654_128s_des)) X,eTrappedCharge(C1(n67654_128s_des)) Y,eTrappedCharge(C1(n67654_256s_des)) X,eTrappedCharge(C1(n67654_256s_des)) Y,eTrappedCharge(C1(n67654_512s_des)) X,eTrappedCharge(C1(n67654_512s_des)) Y,eTrappedCharge(C1(n67654_1024s_des)) X,eTrappedCharge(C1(n67654_1024s_des)) Y,eTrappedCharge(C1(n67654_2048s_des)) X,eTrappedCharge(C1(n67654_2048s_des)) Y,eTrappedCharge(C1(n67654_4096s_des)) X,eTrappedCharge(C1(n67654_4096s_des)) Y,eTrappedCharge(C1(n67654_8192s_des)) X,eTrappedCharge(C1(n67654_8192s_des)) Y,eTrappedCharge(C1(n67654_16384s_des)) X,eTrappedCharge(C1(n67654_16384s_des)) Y,eTrappedCharge(C1(n67654_32768s_des)) X,eTrappedCharge(C1(n67654_32768s_des)) Y,eTrappedCharge(C1(n67654_65536s_des)) X,eTrappedCharge(C1(n67654_65536s_des)) Y,eTrappedCharge(C1(n67654_131072s_des)) X,eTrappedCharge(C1(n67654_131072s_des)) Y,eTrappedCharge(C1(n67654_262144s_des)) X,eTrappedCharge(C1(n67654_262144s_des)) Y,eTrappedCharge(C1(n67654_524288s_des)) X,eTrappedCharge(C1(n67654_524288s_des)) Y,eTrappedCharge(C1(n67654_1048576s_des)) X,eTrappedCharge(C1(n67654_1048576s_des)) Y,eTrappedCharge(C1(n67654_2097152s_des)) X,eTrappedCharge(C1(n67654_2097152s_des)) Y,eTrappedCharge(C1(n67654_4194304s_des)) X,eTrappedCharge(C1(n67654_4194304s_des)) Y,eTrappedCharge(C1(n67654_8388608s_des)) X,eTrappedCharge(C1(n67654_8388608s_des)) Y,eTrappedCharge(C1(n67654_16777216s_des)) X,eTrappedCharge(C1(n67654_16777216s_des)) Y,eTrappedCharge(C1(n67654_33554432s_des)) X,eTrappedCharge(C1(n67654_33554432s_des)) Y,eTrappedCharge(C1(n67654_67108864s_des)) X,eTrappedCharge(C1(n67654_67108864s_des)) Y,eTrappedCharge(C1(n67654_134217728s_des)) X,eTrappedCharge(C1(n67654_134217728s_des)) Y,eTrappedCharge(C1(n67654_268435456s_des)) X,eTrappedCharge(C1(n67654_268435456s_des)) Y,eTrappedCharge(C1(n67654_536870912s_des)) X,eTrappedCharge(C1(n67654_536870912s_des)) Y,eTrappedCharge(C1(n67654_1073741824s_des)) X,eTrappedCharge(C1(n67654_1073741824s_des)) Y
0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0,0.031937499,0
0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0,0.03196875,0
0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0,0.031984374,0
0.032000002,3.5573049e+18,0.032000002,3.5541844e+18,0.032000002,3.5569797e+18,0.032000002,3.5572722e+18,0.032000002,3.5573016e+18,0.032000002,3.5573045e+18,0.032000002,3.5573048e+18,0.032000002,3.5573049e+18,0.032000002,3.5573049e+18,0.032000002,3.5330202e+18,0.032000002,3.5513048e+18,0.032000002,3.5161627e+18,0.032000002,3.4911616e+18,0.032000002,3.5436649e+18,0.032000002,3.4565338e+18,0.032000002,3.4119268e+18,0.032000002,3.3587249e+18,0.032000002,3.3002384e+18,0.032000002,3.2412355e+18,0.032000002,3.1868006e+18,0.032000002,3.1408393e+18,0.032000002,3.1049417e+18,0.032000002,3.0780992e+18,0.032000002,3.0569146e+18,0.032000002,3.0356962e+18,0.032000002,3.0057569e+18,0.032000002,2.9531104e+18,0.032000002,2.8539543e+18,0.032000002,2.6686036e+18,0.032000002,2.3387807e+18,0.032000002,1.8058712e+18,0.032000002,1.1188394e+18,0.032000002,4.7329868e+17,0.032000002,1.1077237e+17,0.032000002,1.1394604e+16,0.032000002,4.2055389e+14,0.032000002,4.8176229e+12,0.032000002,2.4142598e+10,0.032000002,8.565505e+09,0.032000002,8.545334e+09,0.032000002,8.5442041e+09,0.032000002,8.5439817e+09
0.032000002,3.5573049e+18,0.032000002,3.5541844e+18,0.032000002,3.5569797e+18,0.032000002,3.5572722e+18,0.032000002,3.5573016e+18,0.032000002,3.5573045e+18,0.032000002,3.5573048e+18,0.032000002,3.5573049e+18,0.032000002,3.5573049e+18,0.032000002,3.5330202e+18,0.032000002,3.5513048e+18,0.032000002,3.5161627e+18,0.032000002,3.4911616e+18,0.032000002,3.5436649e+18,0.032000002,3.4565338e+18,0.032000002,3.4119268e+18,0.032000002,3.3587249e+18,0.032000002,3.3002384e+18,0.032000002,3.2412355e+18,0.032000002,3.1868006e+18,0.032000002,3.1408393e+18,0.032000002,3.1049417e+18,0.032000002,3.0780992e+18,0.032000002,3.0569146e+18,0.032000002,3.0356962e+18,0.032000002,3.0057569e+18,0.032000002,2.9531104e+18,0.032000002,2.8539543e+18,0.032000002,2.6686036e+18,0.032000002,2.3387807e+18,0.032000002,1.8058712e+18,0.032000002,1.1188394e+18,0.032000002,4.7329868e+17,0.032000002,1.1077237e+17,0.032000002,1.1394604e+16,0.032000002,4.2055389e+14,0.032000002,4.8176229e+12,0.032000002,2.4142598e+10,0.032000002,8.565505e+09,0.032000002,8.545334e+09,0.032000002,8.5442041e+09,0.032000002,8.5439817e+09
0.032023437,3.5058539e+18,0.032023437,3.5030594e+18,0.032023437,3.5055634e+18,0.032023437,3.5058248e+18,0.032023437,3.505851e+18,0.032023437,3.5058537e+18,0.032023437,3.5058539e+18,0.032023437,3.5058539e+18,0.032023437,3.5058539e+18,0.032023437,3.483883e+18,0.032023437,3.5004702e+18,0.032023437,3.468442e+18,0.032023437,3.4453575e+18,0.032023437,3.4935653e+18,0.032023437,3.413083e+18,0.032023437,3.3710481e+18,0.032023437,3.3202719e+18,0.032023437,3.2636349e+18,0.032023437,3.2055551e+18,0.032023437,3.151007e+18,0.032023437,3.1041135e+18,0.032023437,3.0669321e+18,0.032023437,3.0390297e+18,0.032023437,3.0176402e+18,0.032023437,2.9978357e+18,0.032023437,2.9721046e+18,0.032023437,2.9285747e+18,0.032023437,2.8471911e+18,0.032023437,2.6939282e+18,0.032023437,2.4159571e+18,0.032023437,1.9504379e+18,0.032023437,1.3062583e+18,0.032023437,6.2900038e+17,0.032023437,1.7879901e+17,0.032023437,2.3852823e+16,0.032023437,1.2042892e+15,0.032023437,1.9540277e+13,0.032023437,9.9968832e+10,0.032023437,8.4855881e+09,0.032023437,8.3574923e+09,0.032023437,8.3555371e+09,0.032023437,8.3551789e+09
0.032046877,3.4561881e+18,0.032046877,3.4536841e+18,0.032046877,3.4559283e+18,0.032046877,3.456162e+18,0.032046877,3.4561855e+18,0.032046877,3.4561878e+18,0.032046877,3.4561881e+18,0.032046877,3.4561881e+18,0.032046877,3.4561881e+18,0.032046877,3.4363082e+18,0.032046877,3.4513553e+18,0.032046877,3.4221697e+18,0.032046877,3.4008686e+18,0.032046877,3.4451142e+18,0.032046877,3.370818e+18,0.032046877,3.3312635e+18,0.032046877,3.2828945e+18,0.032046877,3.2281806e+18,0.032046877,3.1711768e+18,0.032046877,3.1166971e+18,0.032046877,3.0690121e+18,0.032046877,3.0305903e+18,0.032046877,3.0015341e+18,0.032046877,2.9796653e+18,0.032046877,2.9607372e+18,0.032046877,2.9382279e+18,0.032046877,2.9020132e+18,0.032046877,2.8352006e+18,0.032046877,2.7088522e+18,0.032046877,2.4761441e+18,0.032046877,2.0746234e+18,0.032046877,1.484571e+18,0.032046877,8.0032009e+17,0.032046877,2.7098119e+17,0.032046877,4.6039073e+16,0.032046877,3.1364212e+15,0.032046877,7.1524482e+13,0.032046877,4.9156575e+11,0.032046877,9.0974491e+09,0.032046877,8.1779187e+09,0.032046877,8.1741901e+09,0.032046877,8.1736014e+09
0.032093748,3.3620154e+18,0.032093748,3.360002e+18,0.032093748,3.3618074e+18,0.032093748,3.3619946e+18,0.032093748,3.3620134e+18,0.032093748,3.3620152e+18,0.032093748,3.3620154e+18,0.032093748,3.3620154e+18,0.032093748,3.3620154e+18,0.032093748,3.345733e+18,0.032093748,3.3581163e+18,0.032093748,3.3338889e+18,0.032093748,3.3157822e+18,0.032093748,3.3530153e+18,0.032093748,3.2898003e+18,0.032093748,3.2549128e+18,0.032093748,3.2112508e+18,0.032093748,3.1605313e+18,0.032093748,3.1060723e+18,0.032093748,3.0522499e+18,0.032093748,3.0034371e+18,0.032093748,2.9627526e+18,0.032093748,2.9312508e+18,0.032093748,2.9078208e+18,0.032093748,2.8893974e+18,0.032093748,2.8710279e+18,0.032093748,2.84523e+18,0.032093748,2.7999529e+18,0.032093748,2.7145681e+18,0.032093748,2.5539503e+18,0.032093748,2.2640553e+18,0.032093748,1.7962857e+18,0.032093748,1.161109e+18,0.032093748,5.272654e+17,0.032093748,1.3718951e+17,0.032093748,1.6237974e+16,0.032093748,7.0894644e+14,0.032093748,9.7804928e+12,0.032093748,4.6416629e+10,0.032093748,7.8836191e+09,0.032093748,7.8328507e+09,0.032093748,7.8311815e+09
0.032187499,3.1928903e+18,0.032187499,3.1915801e+18,0.032187499,3.1927558e+18,0.032187499,3.1928768e+18,0.032187499,3.192889e+18,0.032187499,3.1928902e+18,0.032187499,3.1928903e+18,0.032187499,3.1928903e+18,0.032187499,3.1928903e+18,0.032187499,3.1819427e+18,0.032187499,3.1903382e+18,0.032187499,3.1736492e+18,0.032187499,3.160631e+18,0.032187499,3.186923e+18,0.032187499,3.1413772e+18,0.032187499,3.1145908e+18,0.032187499,3.0796511e+18,0.032187499,3.0370816e+18,0.032187499,2.988821e+18,0.032187499,2.9381131e+18,0.032187499,2.8889328e+18,0.032187499,2.8450157e+18,0.032187499,2.8088285e+18,0.032187499,2.7810212e+18,0.032187499,2.7604369e+18,0.032187499,2.7443093e+18,0.032187499,2.7283106e+18,0.032187499,2.7059644e+18,0.032187499,2.6668441e+18,0.032187499,2.5929495e+18,0.032187499,2.4531266e+18,0.032187499,2.2011765e+18,0.032187499,1.784447e+18,0.032187499,1.1995964e+18,0.032187499,5.8182406e+17,0.032187499,1.6723606e+17,0.032187499,2.264298e+16,0.032187499,1.1642855e+15,0.032187499,1.928876e+13,0.032187499,9.9727818e+10,0.032187499,7.3589152e+09,0.032187499,7.2243134e+09
0.032375,2.9233506e+18,0.032375,2.9227802e+18,0.032375,2.9232925e+18,0.032375,2.9233448e+18,0.032375,2.92335e+18,0.032375,2.9233505e+18,0.032375,2.9233506e+18,0.032375,2.9233506e+18,0.032375,2.9233506e+18,0.032375,2.9183338e+18,0.032375,2.92223e+18,0.032375,2.9142708e+18,0.032375,2.907602e+18,0.032375,2.9206776e+18,0.032375,2.8972437e+18,0.032375,2.8819982e+18,0.032375,2.8607576e+18,0.032375,2.8328179e+18,0.032375,2.7982294e+18,0.032375,2.7580613e+18,0.032375,2.7144517e+18,0.032375,2.6703571e+18,0.032375,2.6289853e+18,0.032375,2.5930111e+18,0.032375,2.5639296e+18,0.032375,2.541863e+18,0.032375,2.5256579e+18,0.032375,2.513051e+18,0.032375,2.5006908e+18,0.032375,2.4836048e+18,0.032375,2.4539499e+18,0.032375,2.3981057e+18,0.032375,2.29213e+18,0.032375,2.0976566e+18,0.032375,1.765676e+18,0.032375,1.2711196e+18,0.032375,6.9284139e+17,0.032375,2.3874655e+17,0.032375,4.1575664e+16,0.032375,2.9226293e+15,0.032375,6.9133419e+13,0.032375,4.925611e+11
0.032562502,2.7267905e+18,0.032562502,2.7265328e+18,0.032562502,2.7267644e+18,0.032562502,2.7267879e+18,0.032562502,2.7267903e+18,0.032562502,2.7267905e+18,0.032562502,2.7267905e+18,0.032562502,2.7267905e+18,0.032562502,2.7267905e+18,0.032562502,2.7244387e+18,0.032562502,2.7262813e+18,0.032562502,2.7224332e+18,0.032562502,2.7190163e+18,0.032562502,2.7255587e+18,0.032562502,2.7134948e+18,0.032562502,2.7050174e+18,0.032562502,2.6926197e+18,0.032562502,2.6753614e+18,0.032562502,2.6525418e+18,0.032562502,2.6239601e+18,0.032562502,2.5901435e+18,0.032562502,2.5524596e+18,0.032562502,2.5130379e+18,0.032562502,2.4744681e+18,0.032562502,2.4392769e+18,0.032562502,2.4093279e+18,0.032562502,2.3854789e+18,0.032562502,2.3675615e+18,0.032562502,2.3544866e+18,0.032562502,2.3442659e+18,0.032562502,2.334438e+18,0.032562502,2.321322e+18,0.032562502,2.2985661e+18,0.032562502,2.255668e+18,0.032562502,2.1738792e+18,0.032562502,2.0217075e+18,0.032562502,1.7548251e+18,0.032562502,1.337114e+18,0.032562502,8.0479353e+17,0.032562502,3.2508201e+17,0.032562502,7.1123832e+16,0.032562502,6.6988651e+15
0.032749999,2.5879035e+18,0.032749999,2.5877826e+18,0.032749999,2.5878913e+18,0.032749999,2.5879023e+18,0.032749999,2.5879034e+18,0.032749999,2.5879035e+18,0.032749999,2.5879035e+18,0.032749999,2.5879035e+18,0.032749999,2.5879035e+18,0.032749999,2.5867709e+18,0.032749999,2.5876637e+18,0.032749999,2.5857662e+18,0.032749999,2.5839999e+18,0.032749999,2.5873177e+18,0.032749999,2.581045e+18,0.032749999,2.5763474e+18,0.032749999,2.5692233e+18,0.032749999,2.5588818e+18,0.032749999,2.5445237e+18,0.032749999,2.5254882e+18,0.032749999,2.5014486e+18,0.032749999,2.4725983e+18,0.032749999,2.439779e+18,0.032749999,2.4044891e+18,0.032749999,2.3687405e+18,0.032749999,2.3347432e+18,0.032749999,2.3044397e+18,0.032749999,2.2790916e+18,0.032749999,2.259148e+18,0.032749999,2.244065e+18,0.032749999,2.2330956e+18,0.032749999,2.2250654e+18,0.032749999,2.2172643e+18,0.032749999,2.2068167e+18,0.032749999,2.1889872e+18,0.032749999,2.1554475e+18,0.032749999,2.0912054e+18,0.032749999,1.9703622e+18,0.032749999,1.753762e+18,0.032749999,1.4005914e+18,0.032749999,9.1658674e+17,0.032749999,4.2499785e+17
0.032937501,2.4950888e+18,0.032937501,2.4950299e+18,0.032937501,2.4950828e+18,0.032937501,2.4950882e+18,0.032937501,2.4950887e+18,0.032937501,2.4950888e+18,0.032937501,2.4950888e+18,0.032937501,2.4950888e+18,0.032937501,2.4950888e+18,0.032937501,2.4945271e+18,0.032937501,2.4949717e+18,0.032937501,2.4940138e+18,0.032937501,2.4930874e+18,0.032937501,2.4948009e+18,0.032937501,2.4914909e+18,0.032937501,2.4888699e+18,0.032937501,2.484773e+18,0.032937501,2.4786377e+18,0.032937501,2.4698042e+18,0.032937501,2.4575886e+18,0.032937501,2.4413827e+18,0.032937501,2.4208039e+18,0.032937501,2.3958417e+18,0.032937501,2.3669827e+18,0.032937501,2.3352587e+18,0.032937501,2.3021932e+18,0.032937501,2.2696274e+18,0.032937501,2.2394048e+18,0.032937501,2.2129784e+18,0.032937501,2.1908774e+18,0.032937501,2.1735552e+18,0.032937501,2.1613441e+18,0.032937501,2.1523733e+18,0.032937501,2.145494e+18,0.032937501,2.1390297e+18,0.032937501,2.1305863e+18,0.032937501,2.1163554e+18,0.032937501,2.0896628e+18,0.032937501,2.0383811e+18,0.032937501,1.9410677e+18,0.032937501,1.7635239e+18,0.032937501,1.464084e+18
0.033124998,2.4395494e+18,0.033124998,2.4395197e+18,0.033124998,2.4395464e+18,0.033124998,2.4395491e+18,0.033124998,2.4395493e+18,0.033124998,2.4395494e+18,0.033124998,2.4395494e+18,0.033124998,2.4395494e+18,0.033124998,2.4395494e+18,0.033124998,2.4392623e+18,0.033124998,2.4394902e+18,0.033124998,2.4389939e+18,0.033124998,2.4384991e+18,0.033124998,2.4394032e+18,0.033124998,2.4376246e+18,0.033124998,2.4361481e+18,0.033124998,2.4337698e+18,0.033124998,2.4301166e+18,0.033124998,2.4247135e+18,0.033124998,2.4170019e+18,0.033124998,2.4063916e+18,0.033124998,2.3923277e+18,0.033124998,2.3744104e+18,0.033124998,2.3525061e+18,0.033124998,2.3268628e+18,0.033124998,2.2981724e+18,0.033124998,2.2675673e+18,0.033124998,2.2365325e+18,0.033124998,2.206714e+18,0.033124998,2.1792627e+18,0.033124998,2.1554437e+18,0.033124998,2.1368578e+18,0.033124998,2.1223113e+18,0.033124998,2.1115355e+18,0.033124998,2.1037526e+18,0.033124998,2.0978536e+18,0.033124998,2.0924125e+18,0.033124998,2.0854638e+18,0.033124998,2.0739098e+18,0.033124998,2.052323e+18,0.033124998,2.0107732e+18,0.033124998,1.9313743e+18
0.0333125,2.4146308e+18,0.0333125,2.4146153e+18,0.0333125,2.4146293e+18,0.0333125,2.4146307e+18,0.0333125,2.4146308e+18,0.0333125,2.4146308e+18,0.0333125,2.4146308e+18,0.0333125,2.4146308e+18,0.0333125,2.4146308e+18,0.0333125,2.4144795e+18,0.0333125,2.4145999e+18,0.0333125,2.4143357e+18,0.0333125,2.4140659e+18,0.0333125,2.4145541e+18,0.0333125,2.4135784e+18,0.0333125,2.412736e+18,0.0333125,2.4113426e+18,0.0333125,2.4091412e+18,0.0333125,2.4058188e+18,0.0333125,2.4009639e+18,0.0333125,2.3940978e+18,0.0333125,2.3847062e+18,0.0333125,2.3722831e+18,0.0333125,2.3564335e+18,0.0333125,2.3369497e+18,0.0333125,2.3139204e+18,0.0333125,2.2877912e+18,0.0333125,2.2593898e+18,0.0333125,2.2298878e+18,0.0333125,2.2003501e+18,0.0333125,2.1723228e+18,0.0333125,2.1482436e+18,0.0333125,2.1275648e+18,0.0333125,2.1108007e+18,0.0333125,2.0979118e+18,0.0333125,2.088436e+18,0.0333125,2.0816161e+18,0.0333125,2.0764796e+18,0.0333125,2.0718207e+18,0.0333125,2.0660056e+18,0.0333125,2.0564789e+18,0.0333125,2.0387665e+18
0.033500001,2.4153328e+18,0.033500001,2.4153244e+18,0.033500001,2.4153319e+18,0.033500001,2.4153327e+18,0.033500001,2.4153328e+18,0.033500001,2.4153328e+18,0.033500001,2.4153328e+18,0.033500001,2.4153328e+18,0.033500001,2.4153328e+18,0.033500001,2.4152505e+18,0.033500001,2.415316e+18,0.033500001,2.4151715e+18,0.033500001,2.4150211e+18,0.033500001,2.4152912e+18,0.033500001,2.414744e+18,0.033500001,2.414255e+18,0.033500001,2.4134299e+18,0.033500001,2.4120915e+18,0.033500001,2.4100184e+18,0.033500001,2.4069443e+18,0.033500001,2.4025027e+18,0.033500001,2.3962808e+18,0.033500001,2.3878254e+18,0.033500001,2.376673e+18,0.033500001,2.3624461e+18,0.033500001,2.3448918e+18,0.033500001,2.3239944e+18,0.033500001,2.3000197e+18,0.033500001,2.2735618e+18,0.033500001,2.2452263e+18,0.033500001,2.216202e+18,0.033500001,2.1890597e+18,0.033500001,2.1637885e+18,0.033500001,2.1414606e+18,0.033500001,2.1226744e+18,0.033500001,2.1076216e+18,0.033500001,2.0961217e+18,0.033500001,2.0876911e+18,0.033500001,2.0816323e+18,0.033500001,2.0770925e+18,0.033500001,2.0730407e+18,0.033500001,2.0680998e+18
0.033687498,2.4379473e+18,0.033687498,2.4379426e+18,0.033687498,2.4379468e+18,0.033687498,2.4379472e+18,0.033687498,2.4379473e+18,0.033687498,2.4379473e+18,0.033687498,2.4379473e+18,0.033687498,2.4379473e+18,0.033687498,2.4379473e+18,0.033687498,2.4379012e+18,0.033687498,2.4379379e+18,0.033687498,2.4378566e+18,0.033687498,2.4377708e+18,0.033687498,2.437924e+18,0.033687498,2.4376102e+18,0.033687498,2.4373209e+18,0.033687498,2.4368237e+18,0.033687498,2.4360038e+18,0.033687498,2.4346982e+18,0.033687498,2.4327174e+18,0.033687498,2.4298299e+18,0.033687498,2.4257005e+18,0.033687498,2.4199738e+18,0.033687498,2.4122447e+18,0.033687498,2.4020858e+18,0.033687498,2.3891439e+18,0.033687498,2.3731382e+18,0.033687498,2.3539862e+18,0.033687498,2.3318211e+18,0.033687498,2.3068097e+18,0.033687498,2.2796115e+18,0.033687498,2.2523084e+18,0.033687498,2.2249906e+18,0.033687498,2.1989812e+18,0.033687498,2.1753344e+18,0.033687498,2.1547543e+18,0.033687498,2.137621e+18,0.033687498,2.123992e+18,0.033687498,2.1136225e+18,0.033687498,2.1060328e+18,0.033687498,2.1005821e+18,0.033687498,2.0965158e+18
0.033875,2.4797901e+18,0.033875,2.4797874e+18,0.033875,2.4797898e+18,0.033875,2.4797901e+18,0.033875,2.4797901e+18,0.033875,2.4797901e+18,0.033875,2.4797901e+18,0.033875,2.4797901e+18,0.033875,2.4797901e+18,0.033875,2.4797635e+18,0.033875,2.4797847e+18,0.033875,2.4797376e+18,0.033875,2.4796876e+18,0.033875,2.4797767e+18,0.033875,2.4795926e+18,0.033875,2.4794183e+18,0.033875,2.4791125e+18,0.033875,2.4786019e+18,0.033875,2.4777769e+18,0.033875,2.4764861e+18,0.033875,2.4745708e+18,0.033875,2.4718223e+18,0.033875,2.4679279e+18,0.033875,2.4625841e+18,0.033875,2.4554226e+18,0.033875,2.4460456e+18,0.033875,2.4341294e+18,0.033875,2.4193737e+18,0.033875,2.4016549e+18,0.033875,2.3808122e+18,0.033875,2.3570667e+18,0.033875,2.3318776e+18,0.033875,2.3051584e+18,0.033875,2.277993e+18,0.033875,2.2515306e+18,0.033875,2.2268307e+18,0.033875,2.2046914e+18,0.033875,2.1856285e+18,0.033875,2.1698897e+18,0.033875,2.1574414e+18,0.033875,2.1479992e+18,0.033875,2.1410932e+18
0.034062501,2.5390014e+18,0.034062501,2.5389998e+18,0.034062501,2.5390013e+18,0.034062501,2.5390014e+18,0.034062501,2.5390014e+18,0.034062501,2.5390014e+18,0.034062501,2.5390014e+18,0.034062501,2.5390014e+18,0.034062501,2.5390014e+18,0.034062501,2.5389857e+18,0.034062501,2.5389983e+18,0.034062501,2.5389703e+18,0.034062501,2.5389403e+18,0.034062501,2.5389935e+18,0.034062501,2.538883e+18,0.034062501,2.5387762e+18,0.034062501,2.5385846e+18,0.034062501,2.5382591e+18,0.034062501,2.5377306e+18,0.034062501,2.5368909e+18,0.034062501,2.5356007e+18,0.034062501,2.5337305e+18,0.034062501,2.5310832e+18,0.034062501,2.5273634e+18,0.034062501,2.5223164e+18,0.034062501,2.5156003e+18,0.034062501,2.506841e+18,0.034062501,2.4957477e+18,0.034062501,2.4820043e+18,0.034062501,2.4653158e+18,0.034062501,2.4455744e+18,0.034062501,2.4237053e+18,0.034062501,2.3994213e+18,0.034062501,2.3734184e+18,0.034062501,2.3465587e+18,0.034062501,2.3198478e+18,0.034062501,2.294318e+18,0.034062501,2.270838e+18,0.034062501,2.2500253e+18,0.034062501,2.2322682e+18,0.034062501,2.2177105e+18,0.034062501,2.2062483e+18
0.034249999,2.6143994e+18,0.034249999,2.6143984e+18,0.034249999,2.6143993e+18,0.034249999,2.6143994e+18,0.034249999,2.6143994e+18,0.034249999,2.6143994e+18,0.034249999,2.6143994e+18,0.034249999,2.6143994e+18,0.034249999,2.6143994e+18,0.034249999,2.6143898e+18,0.034249999,2.6143975e+18,0.034249999,2.6143804e+18,0.034249999,2.614362e+18,0.034249999,2.6143946e+18,0.034249999,2.6143267e+18,0.034249999,2.6142602e+18,0.034249999,2.6141385e+18,0.034249999,2.6139265e+18,0.034249999,2.6135788e+18,0.034249999,2.6130282e+18,0.034249999,2.612164e+18,0.034249999,2.6108634e+18,0.034249999,2.6090228e+18,0.034249999,2.6064455e+18,0.034249999,2.602852e+18,0.034249999,2.5980344e+18,0.034249999,2.5916677e+18,0.034249999,2.5833955e+18,0.034249999,2.5729634e+18,0.034249999,2.5599293e+18,0.034249999,2.5440725e+18,0.034249999,2.5258676e+18,0.034249999,2.5049063e+18,0.034249999,2.4815209e+18,0.034249999,2.4562352e+18,0.034249999,2.4297541e+18,0.034249999,2.4029452e+18,0.034249999,2.3767726e+18,0.034249999,2.3521463e+18,0.034249999,2.3297673e+18,0.034249999,2.3101208e+18,0.034249999,2.2934907e+18
