eTrappedCharge(C1(n68255_0s_des)) X,eTrappedCharge(C1(n68255_0s_des)) Y,eTrappedCharge(C1(n68255_1e-1s_des)) X,eTrappedCharge(C1(n68255_1e-1s_des)) Y,eTrappedCharge(C1(n68255_1e-2s_des)) X,eTrappedCharge(C1(n68255_1e-2s_des)) Y,eTrappedCharge(C1(n68255_1e-3s_des)) X,eTrappedCharge(C1(n68255_1e-3s_des)) Y,eTrappedCharge(C1(n68255_1e-4s_des)) X,eTrappedCharge(C1(n68255_1e-4s_des)) Y,eTrappedCharge(C1(n68255_1e-5s_des)) X,eTrappedCharge(C1(n68255_1e-5s_des)) Y,eTrappedCharge(C1(n68255_1e-6s_des)) X,eTrappedCharge(C1(n68255_1e-6s_des)) Y,eTrappedCharge(C1(n68255_1e-7s_des)) X,eTrappedCharge(C1(n68255_1e-7s_des)) Y,eTrappedCharge(C1(n68255_1e-8s_des)) X,eTrappedCharge(C1(n68255_1e-8s_des)) Y,eTrappedCharge(C1(n68255_1s_des)) X,eTrappedCharge(C1(n68255_1s_des)) Y,eTrappedCharge(C1(n68255_2e-1s_des)) X,eTrappedCharge(C1(n68255_2e-1s_des)) Y,eTrappedCharge(C1(n68255_2s_des)) X,eTrappedCharge(C1(n68255_2s_des)) Y,eTrappedCharge(C1(n68255_4s_des)) X,eTrappedCharge(C1(n68255_4s_des)) Y,eTrappedCharge(C1(n68255_5e-1s_des)) X,eTrappedCharge(C1(n68255_5e-1s_des)) Y,eTrappedCharge(C1(n68255_8s_des)) X,eTrappedCharge(C1(n68255_8s_des)) Y,eTrappedCharge(C1(n68255_16s_des)) X,eTrappedCharge(C1(n68255_16s_des)) Y,eTrappedCharge(C1(n68255_32s_des)) X,eTrappedCharge(C1(n68255_32s_des)) Y,eTrappedCharge(C1(n68255_64s_des)) X,eTrappedCharge(C1(n68255_64s_des)) Y,eTrappedCharge(C1(n68255_128s_des)) X,eTrappedCharge(C1(n68255_128s_des)) Y,eTrappedCharge(C1(n68255_256s_des)) X,eTrappedCharge(C1(n68255_256s_des)) Y,eTrappedCharge(C1(n68255_512s_des)) X,eTrappedCharge(C1(n68255_512s_des)) Y,eTrappedCharge(C1(n68255_1024s_des)) X,eTrappedCharge(C1(n68255_1024s_des)) Y,eTrappedCharge(C1(n68255_2048s_des)) X,eTrappedCharge(C1(n68255_2048s_des)) Y,eTrappedCharge(C1(n68255_4096s_des)) X,eTrappedCharge(C1(n68255_4096s_des)) Y,eTrappedCharge(C1(n68255_8192s_des)) X,eTrappedCharge(C1(n68255_8192s_des)) Y,eTrappedCharge(C1(n68255_16384s_des)) X,eTrappedCharge(C1(n68255_16384s_des)) Y,eTrappedCharge(C1(n68255_32768s_des)) X,eTrappedCharge(C1(n68255_32768s_des)) Y,eTrappedCharge(C1(n68255_65536s_des)) X,eTrappedCharge(C1(n68255_65536s_des)) Y,eTrappedCharge(C1(n68255_131072s_des)) X,eTrappedCharge(C1(n68255_131072s_des)) Y,eTrappedCharge(C1(n68255_262144s_des)) X,eTrappedCharge(C1(n68255_262144s_des)) Y,eTrappedCharge(C1(n68255_524288s_des)) X,eTrappedCharge(C1(n68255_524288s_des)) Y,eTrappedCharge(C1(n68255_1048576s_des)) X,eTrappedCharge(C1(n68255_1048576s_des)) Y,eTrappedCharge(C1(n68255_2097152s_des)) X,eTrappedCharge(C1(n68255_2097152s_des)) Y,eTrappedCharge(C1(n68255_4194304s_des)) X,eTrappedCharge(C1(n68255_4194304s_des)) Y,eTrappedCharge(C1(n68255_8388608s_des)) X,eTrappedCharge(C1(n68255_8388608s_des)) Y,eTrappedCharge(C1(n68255_16777216s_des)) X,eTrappedCharge(C1(n68255_16777216s_des)) Y,eTrappedCharge(C1(n68255_33554432s_des)) X,eTrappedCharge(C1(n68255_33554432s_des)) Y,eTrappedCharge(C1(n68255_67108864s_des)) X,eTrappedCharge(C1(n68255_67108864s_des)) Y,eTrappedCharge(C1(n68255_134217728s_des)) X,eTrappedCharge(C1(n68255_134217728s_des)) Y,eTrappedCharge(C1(n68255_268435456s_des)) X,eTrappedCharge(C1(n68255_268435456s_des)) Y,eTrappedCharge(C1(n68255_536870912s_des)) X,eTrappedCharge(C1(n68255_536870912s_des)) Y,eTrappedCharge(C1(n68255_1073741824s_des)) X,eTrappedCharge(C1(n68255_1073741824s_des)) Y
0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0,0.032960936,0
0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0,0.032980468,0
0.033,3.4470198e+18,0.033,3.447019e+18,0.033,3.4470197e+18,0.033,3.4470198e+18,0.033,3.4470198e+18,0.033,3.4470198e+18,0.033,3.4470198e+18,0.033,3.4470198e+18,0.033,3.4470198e+18,0.033,3.4470112e+18,0.033,3.4470181e+18,0.033,3.4470026e+18,0.033,3.4469854e+18,0.033,3.4470155e+18,0.033,3.4469511e+18,0.033,3.4468828e+18,0.033,3.4467473e+18,0.033,3.4464806e+18,0.033,3.4459633e+18,0.033,3.4449839e+18,0.033,3.4431975e+18,0.033,3.4400923e+18,0.033,3.4349757e+18,0.033,3.4269792e+18,0.033,3.4150776e+18,0.033,3.3981788e+18,0.033,3.3753033e+18,0.033,3.3458325e+18,0.033,3.3097659e+18,0.033,3.2679223e+18,0.033,3.2220002e+18,0.033,3.1744507e+18,0.033,3.1281432e+18,0.033,3.0858216e+18,0.033,3.0495037e+18,0.033,3.0201828e+18,0.033,2.9978449e+18,0.033,2.9815831e+18,0.033,2.9697776e+18,0.033,2.9602222e+18,0.033,2.9499844e+18,0.033,2.9347578e+18
0.033,3.4470198e+18,0.033,3.447019e+18,0.033,3.4470197e+18,0.033,3.4470198e+18,0.033,3.4470198e+18,0.033,3.4470198e+18,0.033,3.4470198e+18,0.033,3.4470198e+18,0.033,3.4470198e+18,0.033,3.4470112e+18,0.033,3.4470181e+18,0.033,3.4470026e+18,0.033,3.4469854e+18,0.033,3.4470155e+18,0.033,3.4469511e+18,0.033,3.4468828e+18,0.033,3.4467473e+18,0.033,3.4464806e+18,0.033,3.4459633e+18,0.033,3.4449839e+18,0.033,3.4431975e+18,0.033,3.4400923e+18,0.033,3.4349757e+18,0.033,3.4269792e+18,0.033,3.4150776e+18,0.033,3.3981788e+18,0.033,3.3753033e+18,0.033,3.3458325e+18,0.033,3.3097659e+18,0.033,3.2679223e+18,0.033,3.2220002e+18,0.033,3.1744507e+18,0.033,3.1281432e+18,0.033,3.0858216e+18,0.033,3.0495037e+18,0.033,3.0201828e+18,0.033,2.9978449e+18,0.033,2.9815831e+18,0.033,2.9697776e+18,0.033,2.9602222e+18,0.033,2.9499844e+18,0.033,2.9347578e+18
0.033023439,3.3995636e+18,0.033023439,3.3995628e+18,0.033023439,3.3995635e+18,0.033023439,3.3995636e+18,0.033023439,3.3995636e+18,0.033023439,3.3995636e+18,0.033023439,3.3995636e+18,0.033023439,3.3995636e+18,0.033023439,3.3995636e+18,0.033023439,3.3995558e+18,0.033023439,3.399562e+18,0.033023439,3.399548e+18,0.033023439,3.3995325e+18,0.033023439,3.3995597e+18,0.033023439,3.3995015e+18,0.033023439,3.3994398e+18,0.033023439,3.3993174e+18,0.033023439,3.3990763e+18,0.033023439,3.3986078e+18,0.033023439,3.397719e+18,0.033023439,3.3960923e+18,0.033023439,3.3932531e+18,0.033023439,3.3885536e+18,0.033023439,3.3811756e+18,0.033023439,3.370144e+18,0.033023439,3.3543995e+18,0.033023439,3.3329603e+18,0.033023439,3.3051522e+18,0.033023439,3.2708577e+18,0.033023439,3.230725e+18,0.033023439,3.1862527e+18,0.033023439,3.1397031e+18,0.033023439,3.0938197e+18,0.033023439,3.0513401e+18,0.033023439,3.0144002e+18,0.033023439,2.984173e+18,0.033023439,2.9608472e+18,0.033023439,2.9437224e+18,0.033023439,2.931373e+18,0.033023439,2.921802e+18,0.033023439,2.9123871e+18,0.033023439,2.8994022e+18
0.033046875,3.3537388e+18,0.033046875,3.3537381e+18,0.033046875,3.3537387e+18,0.033046875,3.3537387e+18,0.033046875,3.3537388e+18,0.033046875,3.3537388e+18,0.033046875,3.3537388e+18,0.033046875,3.3537388e+18,0.033046875,3.3537388e+18,0.033046875,3.3537317e+18,0.033046875,3.3537373e+18,0.033046875,3.3537247e+18,0.033046875,3.3537107e+18,0.033046875,3.3537352e+18,0.033046875,3.3536827e+18,0.033046875,3.3536269e+18,0.033046875,3.3535163e+18,0.033046875,3.3532981e+18,0.033046875,3.3528737e+18,0.033046875,3.3520667e+18,0.033046875,3.3505851e+18,0.033046875,3.3479887e+18,0.033046875,3.3436718e+18,0.033046875,3.336864e+18,0.033046875,3.3266394e+18,0.033046875,3.3119736e+18,0.033046875,3.2918891e+18,0.033046875,3.2656667e+18,0.033046875,3.2330864e+18,0.033046875,3.1946394e+18,0.033046875,3.151634e+18,0.033046875,3.1061451e+18,0.033046875,3.0607793e+18,0.033046875,3.0182427e+18,0.033046875,2.9807663e+18,0.033046875,2.949689e+18,0.033046875,2.9253912e+18,0.033046875,2.907372e+18,0.033046875,2.8943942e+18,0.033046875,2.8846513e+18,0.033046875,2.8757825e+18,0.033046875,2.8645337e+18
0.03309375,3.2668106e+18,0.03309375,3.26681e+18,0.03309375,3.2668105e+18,0.03309375,3.2668106e+18,0.03309375,3.2668106e+18,0.03309375,3.2668106e+18,0.03309375,3.2668106e+18,0.03309375,3.2668106e+18,0.03309375,3.2668106e+18,0.03309375,3.2668049e+18,0.03309375,3.2668095e+18,0.03309375,3.2667991e+18,0.03309375,3.2667877e+18,0.03309375,3.2668077e+18,0.03309375,3.2667648e+18,0.03309375,3.2667191e+18,0.03309375,3.2666285e+18,0.03309375,3.2664497e+18,0.03309375,3.2661009e+18,0.03309375,3.265435e+18,0.03309375,3.2642048e+18,0.03309375,3.2620321e+18,0.03309375,3.2583881e+18,0.03309375,3.2525904e+18,0.03309375,3.2438072e+18,0.03309375,3.2310886e+18,0.03309375,3.2134815e+18,0.03309375,3.1902049e+18,0.03309375,3.1608724e+18,0.03309375,3.1257005e+18,0.03309375,3.0856487e+18,0.03309375,3.0424281e+18,0.03309375,2.9983486e+18,0.03309375,2.9559912e+18,0.03309375,2.9177043e+18,0.03309375,2.8851147e+18,0.03309375,2.8589535e+18,0.03309375,2.8390968e+18,0.03309375,2.8246701e+18,0.03309375,2.8142122e+18,0.03309375,2.8057816e+18,0.03309375,2.7968261e+18
0.033187501,3.1105768e+18,0.033187501,3.1105764e+18,0.033187501,3.1105768e+18,0.033187501,3.1105768e+18,0.033187501,3.1105768e+18,0.033187501,3.1105768e+18,0.033187501,3.1105768e+18,0.033187501,3.1105768e+18,0.033187501,3.1105768e+18,0.033187501,3.110573e+18,0.033187501,3.1105761e+18,0.033187501,3.1105691e+18,0.033187501,3.1105614e+18,0.033187501,3.1105749e+18,0.033187501,3.110546e+18,0.033187501,3.1105152e+18,0.033187501,3.1104541e+18,0.033187501,3.1103331e+18,0.033187501,3.1100962e+18,0.033187501,3.1096405e+18,0.033187501,3.1087893e+18,0.033187501,3.1072639e+18,0.033187501,3.1046625e+18,0.033187501,3.1004514e+18,0.033187501,3.0939664e+18,0.033187501,3.0844119e+18,0.033187501,3.0709244e+18,0.033187501,3.0526878e+18,0.033187501,3.0291088e+18,0.033187501,3.0000013e+18,0.033187501,2.9657573e+18,0.033187501,2.9274328e+18,0.033187501,2.8867198e+18,0.033187501,2.8457803e+18,0.033187501,2.8069254e+18,0.033187501,2.7721533e+18,0.033187501,2.7427698e+18,0.033187501,2.7193032e+18,0.033187501,2.7015503e+18,0.033187501,2.6886737e+18,0.033187501,2.6793521e+18,0.033187501,2.6718685e+18
0.033374999,2.8615413e+18,0.033374999,2.8615411e+18,0.033374999,2.8615413e+18,0.033374999,2.8615413e+18,0.033374999,2.8615413e+18,0.033374999,2.8615413e+18,0.033374999,2.8615413e+18,0.033374999,2.8615413e+18,0.033374999,2.8615413e+18,0.033374999,2.8615395e+18,0.033374999,2.861541e+18,0.033374999,2.8615377e+18,0.033374999,2.8615341e+18,0.033374999,2.8615404e+18,0.033374999,2.8615269e+18,0.033374999,2.8615125e+18,0.033374999,2.8614839e+18,0.033374999,2.8614271e+18,0.033374999,2.8613151e+18,0.033374999,2.8610972e+18,0.033374999,2.8606826e+18,0.033374999,2.8599206e+18,0.033374999,2.8585814e+18,0.033374999,2.8563418e+18,0.033374999,2.8527807e+18,0.033374999,2.8473782e+18,0.033374999,2.8395005e+18,0.033374999,2.828454e+18,0.033374999,2.8135545e+18,0.033374999,2.7942577e+18,0.033374999,2.7702888e+18,0.033374999,2.741785e+18,0.033374999,2.7093812e+18,0.033374999,2.6742315e+18,0.033374999,2.6379341e+18,0.033374999,2.6023562e+18,0.033374999,2.5693275e+18,0.033374999,2.5402716e+18,0.033374999,2.5160217e+18,0.033374999,2.4968259e+18,0.033374999,2.4823827e+18,0.033374999,2.4719335e+18
0.0335625,2.6801055e+18,0.0335625,2.6801054e+18,0.0335625,2.6801055e+18,0.0335625,2.6801055e+18,0.0335625,2.6801055e+18,0.0335625,2.6801055e+18,0.0335625,2.6801055e+18,0.0335625,2.6801055e+18,0.0335625,2.6801055e+18,0.0335625,2.6801046e+18,0.0335625,2.6801053e+18,0.0335625,2.6801037e+18,0.0335625,2.680102e+18,0.0335625,2.6801051e+18,0.0335625,2.6800985e+18,0.0335625,2.6800915e+18,0.0335625,2.6800776e+18,0.0335625,2.68005e+18,0.0335625,2.6799952e+18,0.0335625,2.6798879e+18,0.0335625,2.6796809e+18,0.0335625,2.6792926e+18,0.0335625,2.6785919e+18,0.0335625,2.677386e+18,0.0335625,2.6754082e+18,0.0335625,2.67232e+18,0.0335625,2.6677048e+18,0.0335625,2.6610442e+18,0.0335625,2.6517731e+18,0.0335625,2.6393108e+18,0.0335625,2.6231683e+18,0.0335625,2.6030339e+18,0.0335625,2.5788941e+18,0.0335625,2.5511078e+18,0.0335625,2.5204518e+18,0.0335625,2.488094e+18,0.0335625,2.4555035e+18,0.0335625,2.4242689e+18,0.0335625,2.3958076e+18,0.0335625,2.3711158e+18,0.0335625,2.3507196e+18,0.0335625,2.3346914e+18
0.033750001,2.552445e+18,0.033750001,2.5524449e+18,0.033750001,2.552445e+18,0.033750001,2.552445e+18,0.033750001,2.552445e+18,0.033750001,2.552445e+18,0.033750001,2.552445e+18,0.033750001,2.552445e+18,0.033750001,2.552445e+18,0.033750001,2.5524445e+18,0.033750001,2.5524449e+18,0.033750001,2.5524441e+18,0.033750001,2.5524432e+18,0.033750001,2.5524447e+18,0.033750001,2.5524415e+18,0.033750001,2.552438e+18,0.033750001,2.552431e+18,0.033750001,2.552417e+18,0.033750001,2.5523893e+18,0.033750001,2.5523348e+18,0.033750001,2.5522286e+18,0.033750001,2.5520261e+18,0.033750001,2.5516525e+18,0.033750001,2.5509929e+18,0.033750001,2.5498815e+18,0.033750001,2.5480931e+18,0.033750001,2.5453524e+18,0.033750001,2.5413164e+18,0.033750001,2.5355501e+18,0.033750001,2.5275879e+18,0.033750001,2.5169286e+18,0.033750001,2.5031369e+18,0.033750001,2.4858915e+18,0.033750001,2.4650906e+18,0.033750001,2.440912e+18,0.033750001,2.4138688e+18,0.033750001,2.3848072e+18,0.033750001,2.3548651e+18,0.033750001,2.3253722e+18,0.033750001,2.2976554e+18,0.033750001,2.2727859e+18,0.033750001,2.2514565e+18
0.033937499,2.4680319e+18,0.033937499,2.4680319e+18,0.033937499,2.4680319e+18,0.033937499,2.4680319e+18,0.033937499,2.4680319e+18,0.033937499,2.4680319e+18,0.033937499,2.4680319e+18,0.033937499,2.4680319e+18,0.033937499,2.4680319e+18,0.033937499,2.4680316e+18,0.033937499,2.4680318e+18,0.033937499,2.4680314e+18,0.033937499,2.468031e+18,0.033937499,2.4680318e+18,0.033937499,2.46803e+18,0.033937499,2.4680282e+18,0.033937499,2.4680246e+18,0.033937499,2.4680173e+18,0.033937499,2.4680028e+18,0.033937499,2.4679742e+18,0.033937499,2.4679181e+18,0.033937499,2.4678099e+18,0.033937499,2.4676066e+18,0.033937499,2.467239e+18,0.033937499,2.466605e+18,0.033937499,2.465559e+18,0.033937499,2.463907e+18,0.033937499,2.4614237e+18,0.033937499,2.4578174e+18,0.033937499,2.4527155e+18,0.033937499,2.4457305e+18,0.033937499,2.4364215e+18,0.033937499,2.4244025e+18,0.033937499,2.4093564e+18,0.033937499,2.3911302e+18,0.033937499,2.3697832e+18,0.033937499,2.3456434e+18,0.033937499,2.3193181e+18,0.033937499,2.2916815e+18,0.033937499,2.2638193e+18,0.033937499,2.2369171e+18,0.033937499,2.2120552e+18
0.034125,2.4188471e+18,0.034125,2.4188471e+18,0.034125,2.4188471e+18,0.034125,2.4188471e+18,0.034125,2.4188471e+18,0.034125,2.4188471e+18,0.034125,2.4188471e+18,0.034125,2.4188471e+18,0.034125,2.4188471e+18,0.034125,2.418847e+18,0.034125,2.4188471e+18,0.034125,2.4188469e+18,0.034125,2.4188466e+18,0.034125,2.4188471e+18,0.034125,2.4188461e+18,0.034125,2.4188452e+18,0.034125,2.4188432e+18,0.034125,2.4188393e+18,0.034125,2.4188315e+18,0.034125,2.418816e+18,0.034125,2.4187854e+18,0.034125,2.4187261e+18,0.034125,2.4186129e+18,0.034125,2.4184042e+18,0.034125,2.4180357e+18,0.034125,2.4174156e+18,0.034125,2.4164122e+18,0.034125,2.4148571e+18,0.034125,2.4125657e+18,0.034125,2.4092797e+18,0.034125,2.4046755e+18,0.034125,2.3984286e+18,0.034125,2.3901423e+18,0.034125,2.3794749e+18,0.034125,2.3661208e+18,0.034125,2.349897e+18,0.034125,2.3307869e+18,0.034125,2.3089859e+18,0.034125,2.2849253e+18,0.034125,2.2592722e+18,0.034125,2.2329008e+18,0.034125,2.2068334e+18
0.034312502,2.3988004e+18,0.034312502,2.3988004e+18,0.034312502,2.3988004e+18,0.034312502,2.3988004e+18,0.034312502,2.3988004e+18,0.034312502,2.3988004e+18,0.034312502,2.3988004e+18,0.034312502,2.3988004e+18,0.034312502,2.3988004e+18,0.034312502,2.3988004e+18,0.034312502,2.3988004e+18,0.034312502,2.3988003e+18,0.034312502,2.3988002e+18,0.034312502,2.3988004e+18,0.034312502,2.3987999e+18,0.034312502,2.3987993e+18,0.034312502,2.3987982e+18,0.034312502,2.3987961e+18,0.034312502,2.3987917e+18,0.034312502,2.398783e+18,0.034312502,2.3987659e+18,0.034312502,2.3987325e+18,0.034312502,2.398668e+18,0.034312502,2.3985472e+18,0.034312502,2.3983289e+18,0.034312502,2.397954e+18,0.034312502,2.3973384e+18,0.034312502,2.3963593e+18,0.034312502,2.3948717e+18,0.034312502,2.3927236e+18,0.034312502,2.3896763e+18,0.034312502,2.385447e+18,0.034312502,2.3797631e+18,0.034312502,2.3722586e+18,0.034312502,2.3626322e+18,0.034312502,2.3505936e+18,0.034312502,2.3359401e+18,0.034312502,2.3186101e+18,0.034312502,2.2987005e+18,0.034312502,2.2765143e+18,0.034312502,2.2525561e+18,0.034312502,2.2275244e+18
0.034499999,2.4033008e+18,0.034499999,2.4033008e+18,0.034499999,2.4033008e+18,0.034499999,2.4033008e+18,0.034499999,2.4033008e+18,0.034499999,2.4033008e+18,0.034499999,2.4033008e+18,0.034499999,2.4033008e+18,0.034499999,2.4033008e+18,0.034499999,2.4033007e+18,0.034499999,2.4033008e+18,0.034499999,2.4033007e+18,0.034499999,2.4033006e+18,0.034499999,2.4033008e+18,0.034499999,2.4033005e+18,0.034499999,2.4033001e+18,0.034499999,2.4032995e+18,0.034499999,2.4032983e+18,0.034499999,2.4032958e+18,0.034499999,2.4032908e+18,0.034499999,2.4032809e+18,0.034499999,2.4032615e+18,0.034499999,2.4032239e+18,0.034499999,2.4031525e+18,0.034499999,2.403021e+18,0.034499999,2.4027898e+18,0.034499999,2.4024043e+18,0.034499999,2.401785e+18,0.034499999,2.400815e+18,0.034499999,2.3993732e+18,0.034499999,2.3973314e+18,0.034499999,2.3944603e+18,0.034499999,2.390514e+18,0.034499999,2.3852629e+18,0.034499999,2.3783606e+18,0.034499999,2.3695425e+18,0.034499999,2.3585364e+18,0.034499999,2.3451238e+18,0.034499999,2.3292208e+18,0.034499999,2.3108479e+18,0.034499999,2.2902159e+18,0.034499999,2.2677002e+18
0.0346875,2.4289368e+18,0.0346875,2.4289368e+18,0.0346875,2.4289368e+18,0.0346875,2.4289368e+18,0.0346875,2.4289368e+18,0.0346875,2.4289368e+18,0.0346875,2.4289368e+18,0.0346875,2.4289368e+18,0.0346875,2.4289368e+18,0.0346875,2.4289368e+18,0.0346875,2.4289368e+18,0.0346875,2.4289368e+18,0.0346875,2.4289367e+18,0.0346875,2.4289368e+18,0.0346875,2.4289366e+18,0.0346875,2.4289364e+18,0.0346875,2.4289361e+18,0.0346875,2.4289353e+18,0.0346875,2.4289338e+18,0.0346875,2.4289309e+18,0.0346875,2.428925e+18,0.0346875,2.4289134e+18,0.0346875,2.4288909e+18,0.0346875,2.4288479e+18,0.0346875,2.4287674e+18,0.0346875,2.4286224e+18,0.0346875,2.4283752e+18,0.0346875,2.4279759e+18,0.0346875,2.4273451e+18,0.0346875,2.4263716e+18,0.0346875,2.4249595e+18,0.0346875,2.4229953e+18,0.0346875,2.4202512e+18,0.0346875,2.4165183e+18,0.0346875,2.4116016e+18,0.0346875,2.4051648e+18,0.0346875,2.3969779e+18,0.0346875,2.386789e+18,0.0346875,2.3743631e+18,0.0346875,2.3596115e+18,0.0346875,2.3424928e+18,0.0346875,2.3231522e+18
0.034875002,2.4732383e+18,0.034875002,2.4732383e+18,0.034875002,2.4732383e+18,0.034875002,2.4732383e+18,0.034875002,2.4732383e+18,0.034875002,2.4732383e+18,0.034875002,2.4732383e+18,0.034875002,2.4732383e+18,0.034875002,2.4732383e+18,0.034875002,2.4732383e+18,0.034875002,2.4732383e+18,0.034875002,2.4732382e+18,0.034875002,2.4732382e+18,0.034875002,2.4732383e+18,0.034875002,2.4732382e+18,0.034875002,2.473238e+18,0.034875002,2.4732378e+18,0.034875002,2.4732374e+18,0.034875002,2.4732365e+18,0.034875002,2.4732346e+18,0.034875002,2.4732311e+18,0.034875002,2.473224e+18,0.034875002,2.4732102e+18,0.034875002,2.4731836e+18,0.034875002,2.4731335e+18,0.034875002,2.4730414e+18,0.034875002,2.4728801e+18,0.034875002,2.472615e+18,0.034875002,2.4721987e+18,0.034875002,2.4715485e+18,0.034875002,2.4705613e+18,0.034875002,2.4691673e+18,0.034875002,2.4672571e+18,0.034875002,2.4646006e+18,0.034875002,2.4610272e+18,0.034875002,2.4563691e+18,0.034875002,2.4502923e+18,0.034875002,2.4425994e+18,0.034875002,2.4330616e+18,0.034875002,2.4214236e+18,0.034875002,2.4076051e+18,0.034875002,2.3915142e+18
0.035062499,2.5344985e+18,0.035062499,2.5344985e+18,0.035062499,2.5344985e+18,0.035062499,2.5344985e+18,0.035062499,2.5344985e+18,0.035062499,2.5344985e+18,0.035062499,2.5344985e+18,0.035062499,2.5344985e+18,0.035062499,2.5344985e+18,0.035062499,2.5344985e+18,0.035062499,2.5344985e+18,0.035062499,2.5344985e+18,0.035062499,2.5344985e+18,0.035062499,2.5344985e+18,0.035062499,2.5344984e+18,0.035062499,2.5344984e+18,0.035062499,2.5344982e+18,0.035062499,2.5344979e+18,0.035062499,2.5344974e+18,0.035062499,2.5344962e+18,0.035062499,2.534494e+18,0.035062499,2.5344895e+18,0.035062499,2.5344808e+18,0.035062499,2.534464e+18,0.035062499,2.5344322e+18,0.035062499,2.534373e+18,0.035062499,2.5342666e+18,0.035062499,2.5340867e+18,0.035062499,2.5338025e+18,0.035062499,2.5333656e+18,0.035062499,2.5326877e+18,0.035062499,2.5316791e+18,0.035062499,2.5302947e+18,0.035062499,2.5284183e+18,0.035062499,2.5258168e+18,0.035062499,2.5223607e+18,0.035062499,2.517902e+18,0.035062499,2.5121018e+18,0.035062499,2.5047945e+18,0.035062499,2.4957777e+18,0.035062499,2.4847701e+18,0.035062499,2.4717084e+18
0.035250001,2.6116435e+18,0.035250001,2.6116435e+18,0.035250001,2.6116435e+18,0.035250001,2.6116435e+18,0.035250001,2.6116435e+18,0.035250001,2.6116435e+18,0.035250001,2.6116435e+18,0.035250001,2.6116435e+18,0.035250001,2.6116435e+18,0.035250001,2.6116435e+18,0.035250001,2.6116435e+18,0.035250001,2.6116435e+18,0.035250001,2.6116435e+18,0.035250001,2.6116435e+18,0.035250001,2.6116435e+18,0.035250001,2.6116434e+18,0.035250001,2.6116433e+18,0.035250001,2.6116432e+18,0.035250001,2.6116428e+18,0.035250001,2.6116421e+18,0.035250001,2.6116406e+18,0.035250001,2.6116377e+18,0.035250001,2.6116321e+18,0.035250001,2.6116212e+18,0.035250001,2.6116006e+18,0.035250001,2.611562e+18,0.035250001,2.6114913e+18,0.035250001,2.6113678e+18,0.035250001,2.6111676e+18,0.035250001,2.6108636e+18,0.035250001,2.6104013e+18,0.035250001,2.6096872e+18,0.035250001,2.6086522e+18,0.035250001,2.6072708e+18,0.035250001,2.6054098e+18,0.035250001,2.6028359e+18,0.035250001,2.5994636e+18,0.035250001,2.5951572e+18,0.035250001,2.5895662e+18,0.035250001,2.5825573e+18,0.035250001,2.5739575e+18,0.035250001,2.5634538e+18
0.035437498,2.7041377e+18,0.035437498,2.7041377e+18,0.035437498,2.7041377e+18,0.035437498,2.7041377e+18,0.035437498,2.7041377e+18,0.035437498,2.7041377e+18,0.035437498,2.7041377e+18,0.035437498,2.7041377e+18,0.035437498,2.7041377e+18,0.035437498,2.7041377e+18,0.035437498,2.7041377e+18,0.035437498,2.7041377e+18,0.035437498,2.7041377e+18,0.035437498,2.7041377e+18,0.035437498,2.7041377e+18,0.035437498,2.7041376e+18,0.035437498,2.7041376e+18,0.035437498,2.7041374e+18,0.035437498,2.7041372e+18,0.035437498,2.7041367e+18,0.035437498,2.7041358e+18,0.035437498,2.7041338e+18,0.035437498,2.7041301e+18,0.035437498,2.7041229e+18,0.035437498,2.7041092e+18,0.035437498,2.7040836e+18,0.035437498,2.7040363e+18,0.035437498,2.7039513e+18,0.035437498,2.7038081e+18,0.035437498,2.7035872e+18,0.035437498,2.7032623e+18,0.035437498,2.702768e+18,0.035437498,2.70201e+18,0.035437498,2.7009458e+18,0.035437498,2.6995618e+18,0.035437498,2.6976986e+18,0.035437498,2.6951291e+18,0.035437498,2.6918136e+18,0.035437498,2.6876209e+18,0.035437498,2.6821836e+18,0.035437498,2.6754009e+18,0.035437498,2.6671336e+18
